city,cityID,TGNID,latitude,longitude,birth,death,bir_sour
Neptune City ,5600390858,2065560,40.2,-74.0167,0.0,1.0,0.0
New Albany ,5600390999,2057065,34.4833,-89,1.0,0.0,1.0
Newark ,5600391028,2080951,40.05,-82.4,1.0,0.0,1.0
Newark ,5600391029,7014217,39.6833,-75.75,1.0,0.0,1.0
Newark ,5600391033,7014218,40.7333,-74.1667,4.0,4.0,0.0
New Baltimore ,5600391059,2052767,42.6667,-82.7333,1.0,0.0,1.0
New Bedford ,5600391071,7014196,41.6333,-70.9333,4.0,1.0,1.0
New Brunswick ,5600391168,7014199,40.4833,-74.45,2.0,1.0,1.0
Newburgh ,5600391197,7015835,41.5,-74,4.0,0.0,1.0
Newbury ,5600391209,7014219,42.7667,-70.8833,1.0,0.0,1.0
Newburyport ,5600391217,7014220,42.8,-70.8667,3.0,1.0,1.0
New Canaan ,5600391233,7014200,41.1333,-73.4833,0.0,5.0,0.0
Newcastle ,5600391271,2012920,38.8667,-121.1167,1.0,0.0,1.0
New City ,5600391288,2070742,41.1333,-73.9833,0.0,1.0,0.0
New Fairfield ,5600391406,2017164,41.45,-73.4833,0.0,1.0,0.0
New Harmony ,5600391514,7014208,38.1167,-87.9333,0.0,2.0,0.0
New Haven ,5600391554,7014210,41.3,-72.9167,14.0,16.0,0.0
New Hope ,5600391661,7014211,40.35,-74.95,1.0,2.0,0.0
New Ipswich ,5600391715,2063644,42.7333,-71.85,1.0,0.0,1.0
New London ,5600391832,7014213,41.35,-72.1,0.0,1.0,0.0
New London ,5600391833,2081007,41.0833,-82.4,1.0,0.0,1.0
New Milford ,5600391916,2017192,41.5667,-73.4,0.0,1.0,0.0
New Orleans ,5600391952,7014214,29.95,-90.0667,15.0,16.0,0.0
New Paltz ,5600391959,7014215,41.7333,-74.0833,0.0,2.0,0.0
Newport ,5600391997,2040496,39.0833,-84.4833,1.0,0.0,1.0
Newport ,5600392011,7014221,41.4833,-71.3,7.0,7.0,0.0
Newport Beach ,5600392032,7014224,33.6167,-117.9167,0.0,1.0,0.0
New Preston ,5600392050,2017193,41.6667,-73.35,0.0,1.0,0.0
New Rochelle ,5600392096,2070774,40.9,-73.7667,1.0,7.0,0.0
Newton ,5600392225,2050214,42.3333,-71.2,2.0,4.0,0.0
Newtown ,5600392287,7014228,41.4,-73.3,0.0,2.0,0.0
Newtown ,5600392298,2091310,40.2167,-74.9333,1.0,0.0,1.0
New York City ,5600392409,7007567,40.7,-74,206.0,476.0,0.0
Niagara Falls ,5600392440,7014229,43.0833,-79.05,0.0,1.0,0.0
Noank ,5600392756,2017202,41.3167,-71.9833,0.0,1.0,0.0
Noblesville ,5600392799,2033098,40.0333,-86,1.0,0.0,1.0
Nome ,5600392879,2006272,64.5,-165.4,0.0,1.0,0.0
Norfolk ,5600392968,2017203,41.9833,-73.2,0.0,1.0,0.0
Norfolk ,5600392971,7014231,36.8333,-76.2833,0.0,1.0,0.0
Normal ,5600392992,7014232,40.5,-88.9833,1.0,0.0,1.0
Norman ,5600393007,7014233,35.2167,-97.4333,0.0,1.0,0.0
North Adams ,5600393100,7014234,42.7,-73.1,1.0,0.0,1.0
Northampton ,5600393115,7014242,42.3167,-72.6333,2.0,2.0,0.0
North Andover ,5600393121,7014236,42.6833,-71.1333,1.0,1.0,0.0
North Arlington ,5600393129,2065627,40.7833,-74.1333,1.0,0.0,1.0
North Bergen ,5600393198,2065634,40.8,-74,1.0,0.0,1.0
North Conway ,5600393350,2063661,44.05,-71.1167,0.0,1.0,0.0
North Easton ,5600393437,7014238,42.0667,-71.1,1.0,0.0,1.0
North Haven ,5600393628,2017219,41.3833,-72.85,0.0,1.0,0.0
North Kingstown ,5600393720,7014239,41.55,-71.4667,1.0,0.0,1.0
North Platte ,5600393915,2062449,41.1167,-100.75,1.0,0.0,1.0
Northport ,5600393939,2071341,40.9,-73.3333,0.0,1.0,0.0
North Providence ,5600393959,2095032,41.8333,-71.4167,0.0,1.0,0.0
North Salem ,5600394023,2071347,41.3333,-73.5667,1.0,1.0,0.0
North Scituate ,5600394042,2050319,42.2167,-70.7833,0.0,1.0,0.0
North Wales ,5600394225,2091433,40.2,-75.2667,0.0,1.0,0.0
North Woodstock ,5600394366,2063689,44.0167,-71.6833,0.0,1.0,0.0
Norwalk ,5600394431,2012994,33.9,-118.0667,0.0,1.0,0.0
Norwalk ,5600394435,2017231,41.1167,-73.4,1.0,5.0,0.0
Norwich ,5600394458,7014246,41.5167,-72.0667,4.0,4.0,0.0
Norwich ,5600394461,2109898,43.7,-72.3,0.0,1.0,0.0
Norwood ,5600394473,2050333,42.1833,-71.2,1.0,1.0,0.0
Nunda ,5600394646,2071392,42.5667,-77.9333,1.0,0.0,1.0
Nyack ,5600394699,2071393,41.0833,-73.9167,2.0,7.0,0.0
New Brighton ,5600394721,7015870,40.6333,-74.0833,1.0,0.0,1.0
New Dorp ,5600394722,2071061,40.5667,-74.1,0.0,1.0,0.0
Ohio ,5600420000,7007706,40,-80.8333,5.0,0.0,1.0
Oklahoma ,5600420001,7007707,35,-98,2.0,4.0,0.0
Oregon ,5600420002,7007708,44,-120,0.0,1.0,0.0
Oak Bluffs ,5600420019,7014249,41.45,-70.55,0.0,1.0,0.0
Oakland ,5600420502,7014250,37.8,-122.2667,7.0,13.0,0.0
Oakmont ,5600420710,2091485,40.5167,-79.8333,1.0,0.0,1.0
Oak Park ,5600420731,7014254,41.8833,-87.7833,2.0,0.0,1.0
Oberlin ,5600421036,2554960,40.0951,-82.482681,1.0,0.0,1.0
Ocean City ,5600421097,2065697,39.2667,-74.5667,0.0,1.0,0.0
Oconto Falls ,5600421191,2122034,44.8667,-88.1333,1.0,0.0,1.0
O'Fallon ,5600421303,7023604,38.5833,-89.9,1.0,0.0,1.0
Ogden ,5600421329,7014262,41.2167,-111.9667,1.0,0.0,1.0
Ogden ,5600421339,2081195,39.4167,-83.9,1.0,0.0,1.0
Ojai ,5600421452,2013084,34.4333,-119.2,0.0,3.0,0.0
Old Chatham ,5600421629,2071426,42.4333,-73.55,0.0,1.0,0.0
Old Lyme ,5600421851,7014283,41.3,-72.3167,0.0,8.0,0.0
Old Tappan ,5600422002,2065740,41,-73.9833,0.0,1.0,0.0
Old Town ,5600422020,2045325,44.9333,-68.6333,1.0,0.0,1.0
Olney ,5600422277,2029474,38.7167,-88.0833,0.0,1.0,0.0
Omaha ,5600422333,7014285,41.25,-95.9333,0.0,1.0,0.0
Oneida ,5600422424,2122053,44.4833,-88.1667,0.0,1.0,0.0
Oneida ,5600422431,7014288,43.0833,-75.65,1.0,0.0,1.0
Oneonta ,5600422462,2071459,42.45,-75.05,1.0,0.0,1.0
Ontario ,5600422508,2013107,34.05,-117.65,0.0,1.0,0.0
Orange ,5600422664,7014291,33.7833,-117.85,1.0,1.0,0.0
Orange ,5600422668,2017281,41.2667,-73.0167,0.0,1.0,0.0
Orange ,5600422673,2065747,40.7667,-74.2167,1.0,0.0,1.0
Orangeville ,5600422729,2029496,42.4667,-89.6333,1.0,0.0,1.0
Orlando ,5600422983,7014304,28.5333,-81.3667,0.0,2.0,0.0
Orrington ,5600423072,2045342,44.7167,-68.8167,1.0,0.0,1.0
Oshkosh ,5600423257,7014316,44.0167,-88.5333,1.0,0.0,1.0
Ossining ,5600423303,2071503,41.15,-73.85,0.0,1.0,0.0
Oswego ,5600423339,7014317,43.45,-76.5,1.0,1.0,0.0
Ottawa ,5600423418,2029529,41.3333,-88.8333,1.0,0.0,1.0
Ottumwa ,5600423498,2097432,44.2333,-101.3333,1.0,0.0,1.0
Ovid ,5600423615,2025973,42.2833,-111.3833,1.0,0.0,1.0
Owasco ,5600423631,2071528,42.85,-76.45,1.0,0.0,1.0
Owego ,5600423641,2071529,42.1,-76.25,1.0,0.0,1.0
Owosso ,5600423723,2052915,42.9833,-84.1667,1.0,0.0,1.0
Oxford ,5600423754,7014324,39.5,-84.7333,2.0,0.0,1.0
Oxford ,5600423756,2017284,41.4333,-73.1167,0.0,1.0,0.0
Oyster Bay ,5600423814,7014326,40.85,-73.5167,1.0,0.0,1.0
Orange county ,5600423864,1002748,33.7,-117.7667,0.0,1.0,0.0
Oyster Pond ,5600423865,2564016,41.0667,-71.8833,1.0,0.0,1.0
Owen county ,5600423866,2000548,39.3,-86.85,1.0,0.0,1.0
Old Greenwich ,5600423867,2016940,41.0167,-73.55,0.0,1.0,0.0
Pennsylvania ,5600450000,7007710,40.8333,-76,11.0,5.0,1.0
Pacific Coast ,5600450038,7014680,40.767979,-119.435722,1.0,0.0,1.0
Pacific Grove ,5600450041,7014327,36.6167,-121.9,0.0,1.0,0.0
Painesville ,5600450192,7014331,41.7167,-81.2333,1.0,0.0,1.0
Palenville ,5600450262,2071545,42.1667,-74.0167,0.0,1.0,0.0
Palisade ,5600450304,2016088,39.1,-108.35,1.0,0.0,1.0
Palm Beach ,5600450328,7014382,26.7,-80.0333,0.0,5.0,0.0
Palm Beach Gardens ,5600450331,2020747,26.8167,-80.1333,0.0,1.0,0.0
Palm Desert ,5600450339,2013206,33.7167,-116.3667,0.0,1.0,0.0
Palm Springs ,5600450442,7014383,33.8167,-116.5333,0.0,5.0,0.0
Palo Alto ,5600450479,7014386,37.4333,-122.1333,1.0,1.0,0.0
Palos Verdes Estates ,5600450505,2013230,33.8,-118.3833,1.0,0.0,1.0
Paoli ,5600450645,2091653,40.0333,-75.4667,0.0,1.0,0.0
Paris ,5600450824,2106600,33.65,-95.55,1.0,0.0,1.0
Pasadena ,5600451399,7014389,34.1667,-118.15,3.0,17.0,0.0
Passaic ,5600451433,2065794,40.85,-74.1167,1.0,0.0,1.0
Paterson ,5600451472,7014390,40.9167,-74.1667,5.0,3.0,1.0
Paulding ,5600451663,2081335,41.1333,-84.5667,1.0,0.0,1.0
Pawling ,5600451731,2071578,41.55,-73.6,0.0,1.0,0.0
Pawtucket ,5600451755,2095048,41.8667,-71.3667,3.0,0.0,1.0
Paxton ,5600451773,2029603,40.45,-88.0833,1.0,0.0,1.0
Peace Dale ,5600451863,7014395,41.45,-71.4833,0.0,1.0,0.0
Peacham ,5600451881,2109913,44.3167,-72.1667,1.0,0.0,1.0
Pebble Beach ,5600452089,2013297,36.55,-121.9333,0.0,1.0,0.0
Peconic ,5600452178,2071592,41.0333,-72.45,0.0,1.0,0.0
Peekskill ,5600452219,7015826,41.2833,-73.9167,1.0,1.0,0.0
Pekin ,5600452259,2029611,40.5667,-89.6333,1.0,0.0,1.0
Pelham ,5600452285,2063704,42.7333,-71.3167,1.0,0.0,1.0
Pelham ,5600452287,2071597,40.9,-73.8,0.0,1.0,0.0
Pendleton ,5600452399,2085289,45.6667,-118.7833,1.0,0.0,1.0
Pensacola ,5600452599,7013972,30.4167,-87.2167,0.0,1.0,0.0
Pentonville ,5600452614,2004864,32.8,-86.2167,0.0,1.0,0.0
Peoria ,5600452647,7017520,40.6833,-89.5833,0.0,1.0,0.0
Perth Amboy ,5600452959,7014402,40.5,-74.25,1.0,2.0,0.0
Perthshire ,5600452960,2057207,33.9667,-90.9,1.0,0.0,1.0
Peru ,5600452969,2071621,43.0667,-76.4,1.0,0.0,1.0
Petaluma ,5600452994,2013319,38.2167,-122.6333,0.0,3.0,0.0
Peterborough ,5600453000,7014403,42.8667,-71.95,0.0,1.0,0.0
Petersburg ,5600453041,7014404,37.2167,-77.4,2.0,0.0,1.0
Petersham ,5600453068,2050387,42.4833,-72.1833,1.0,1.0,0.0
Peterson ,5600453080,2055228,43.7833,-91.8333,1.0,0.0,1.0
Phalanx ,5600453222,2578244,40.3167,-74.1333,0.0,1.0,0.0
Philadelphia ,5600453283,7014406,39.95,-75.15,106.0,88.0,1.0
Phillipsburg ,5600453345,2065868,40.6833,-75.1833,1.0,0.0,1.0
Philmont ,5600453379,2071636,42.2333,-73.65,0.0,1.0,0.0
Phoenix ,5600453421,7013929,33.4333,-112.0667,1.0,7.0,0.0
Pima ,5600453808,2007186,32.8833,-109.8167,1.0,0.0,1.0
Pinedale ,5600453976,2067326,35.6,-108.4333,1.0,0.0,1.0
Pine Ridge ,5600454360,2097452,43.0167,-102.55,1.0,0.0,1.0
Pine Ridge Indian Reservation ,5600454375,2583572,43.6167,-102.25,1.0,0.0,1.0
Pittsburgh ,5600454959,7013927,40.4333,-79.9833,11.0,13.0,0.0
Pittsfield ,5600454963,7014416,42.45,-73.2333,1.0,3.0,0.0
Pittsford ,5600454972,2071683,43.0833,-77.5,1.0,0.0,1.0
Plainfield ,5600455033,2065909,40.6333,-74.4,1.0,3.0,0.0
Plainfield ,5600455049,2033316,39.7,-86.3833,1.0,0.0,1.0
Plaistow ,5600455137,2063722,42.8333,-71.0833,1.0,1.0,0.0
Plattsburgh ,5600455271,7016176,44.6833,-73.45,2.0,0.0,1.0
Plymouth ,5600455974,7014421,41.95,-70.6667,1.0,0.0,1.0
Plymouth Meeting ,5600455977,2094511,40.1,-75.2667,0.0,1.0,0.0
Poestenkill ,5600456056,2071721,42.6833,-73.55,0.0,1.0,0.0
Point Loma ,5600456142,2106849,28.1,-97.85,0.0,1.0,0.0
Pomfret ,5600456357,2109931,43.7,-72.5,2.0,0.0,1.0
Pomona ,5600456366,2101074,35.95,-85.1,0.0,1.0,0.0
Ponte Vedra Beach ,5600456501,2020957,30.2333,-81.3833,0.0,1.0,0.0
Port Clyde ,5600456808,7014269,43.9167,-69.25,0.0,2.0,0.0
Port Huron ,5600456940,7014271,42.9667,-82.4167,1.0,0.0,1.0
Portland ,5600456965,7014273,45.5167,-122.6667,4.0,7.0,0.0
Portland ,5600456974,2594507,38.0667,-107.7,1.0,0.0,1.0
Portland ,5600456980,7014272,43.65,-70.25,4.0,2.0,1.0
Portland Heights ,5600456983,2594522,45.5,-122.7,1.0,0.0,1.0
Portsmouth ,5600457063,7014275,43.0667,-70.75,5.0,0.0,1.0
Port Washington ,5600457087,7014279,40.8167,-73.6833,0.0,1.0,0.0
Pottsville ,5600457299,2092203,40.6833,-76.1833,2.0,1.0,1.0
Poughkeepsie ,5600457310,7014282,41.7,-73.9167,1.0,6.0,0.0
Poughquag ,5600457312,2071787,41.6,-73.6667,0.0,1.0,0.0
Prescott ,5600457687,2007214,34.5333,-112.4667,0.0,2.0,0.0
Princeton ,5600457929,7016190,40.3667,-74.6667,0.0,4.0,0.0
Prouts Neck ,5600458181,2045468,43.5333,-70.3,0.0,1.0,0.0
Providence ,5600458191,7013952,41.8167,-71.4,11.0,9.0,1.0
Provincetown ,5600458245,7015018,42.05,-70.1667,0.0,11.0,0.0
Provo ,5600458247,7014298,40.2333,-111.65,0.0,2.0,0.0
Pointe Coupee parish ,5600458607,2000892,30.7333,-91.6,1.0,0.0,1.0
Pacific Palisades ,5600458609,7014328,34.0333,-118.5167,0.0,2.0,0.0
Quincy ,5600480302,7014306,39.9333,-91.4,1.0,1.0,0.0
Quitman ,5600480374,2107005,32.7833,-95.45,1.0,0.0,1.0
Queens ,5600480393,7022659,40.7333,-73.7833,1.0,4.0,0.0
Rhode Island ,5600510000,7007711,41.6667,-71.5,2.0,0.0,1.0
Radnor Township ,5600510126,2092294,39.9833,-75.3667,0.0,1.0,0.0
Raleigh ,5600510277,7013949,35.7667,-78.6333,0.0,1.0,0.0
Ramona ,5600510369,2013494,33.0333,-116.8667,0.0,1.0,0.0
Ramsey ,5600510392,2065985,41.05,-74.1333,0.0,1.0,0.0
Rancho Santa Fe ,5600510464,2013519,33.0167,-117.2,0.0,1.0,0.0
Randolph ,5600510539,2122207,43.5333,-89,1.0,0.0,1.0
Rapid City ,5600510650,7014311,44.0667,-103.2167,0.0,2.0,0.0
Raymond ,5600510883,2013529,37.2167,-119.9,0.0,1.0,0.0
Reading ,5600510967,7014314,40.3333,-75.9167,1.0,0.0,1.0
Red Bank ,5600511064,2065997,39.8667,-75.1667,0.0,1.0,0.0
Redding ,5600511174,2017336,41.3,-73.3833,0.0,2.0,0.0
Red Lake ,5600511288,2055308,47.8667,-95.0167,1.0,0.0,1.0
Red Wing ,5600511510,2055313,44.55,-92.5333,0.0,1.0,0.0
Redwood City ,5600511523,2013558,37.4833,-122.2333,1.0,0.0,1.0
Rehoboth ,5600511760,2067388,35.5167,-108.65,1.0,0.0,1.0
Rehoboth Beach ,5600511768,2018132,38.7167,-75.0667,0.0,1.0,0.0
Reno ,5600511961,7014329,39.5167,-119.8,1.0,0.0,1.0
Renton ,5600511988,2116594,47.4667,-122.2,1.0,0.0,1.0
Reston ,5600512058,2113900,38.9667,-77.3333,0.0,2.0,0.0
Reynoldsville ,5600512221,2092433,41.0833,-78.8833,1.0,0.0,1.0
Rhinebeck ,5600512248,2071898,41.9167,-73.9,0.0,2.0,0.0
Richfield ,5600512465,2109206,38.7667,-112.0833,1.0,0.0,1.0
Richland Center ,5600512524,7014333,43.3333,-90.3833,1.0,0.0,1.0
Richmond ,5600512560,7014336,39.8167,-84.8833,0.0,1.0,0.0
Richmond ,5600512573,7014335,37.9333,-122.3333,0.0,1.0,0.0
Richmond ,5600512576,7013964,37.55,-77.45,3.0,6.0,0.0
Richmond Heights ,5600512589,2060242,38.6167,-90.3167,0.0,1.0,0.0
Richwood ,5600512642,2081603,40.4167,-83.2833,1.0,0.0,1.0
Ridgefield ,5600512767,2066010,40.8333,-74,0.0,1.0,0.0
Ridgefield ,5600512769,7014339,41.2667,-73.4833,0.0,1.0,0.0
Ridgewood ,5600512896,2071922,43.25,-78.6333,0.0,1.0,0.0
Rindge ,5600513055,2063750,42.75,-72,1.0,0.0,1.0
Riverdale ,5600513351,2048472,38.95,-76.9167,0.0,1.0,0.0
Riverdale ,5600513380,2620552,43.2,-75.4167,0.0,1.0,0.0
Riverhead ,5600513410,2071932,40.9167,-72.65,2.0,1.0,1.0
Riverside ,5600513497,7014342,41.8333,-87.8167,0.0,1.0,0.0
Riverside ,5600513505,7015406,33.95,-117.3833,0.0,1.0,0.0
Rochester ,5600514137,7014348,43.15,-77.6,5.0,3.0,1.0
Rochester ,5600514154,2055340,44.0167,-92.4667,0.0,1.0,0.0
Rockford ,5600514326,7014351,42.2667,-89.0833,2.0,0.0,1.0
Rock Island ,5600514410,7014353,41.5,-90.5667,3.0,0.0,1.0
Rockport ,5600514497,2045501,44.1833,-69.0667,0.0,1.0,0.0
Rockport ,5600514500,2050502,42.65,-70.6167,0.0,5.0,0.0
Rockville ,5600514600,7018805,39.0833,-77.15,0.0,1.0,0.0
Rockville ,5600514614,2033486,39.75,-87.2167,1.0,0.0,1.0
Rome ,5600515188,7014359,43.2,-75.45,1.0,0.0,1.0
Romulus ,5600515242,2072021,42.75,-76.8333,1.0,0.0,1.0
Roscoe ,5600515377,2029954,42.4,-89,1.0,0.0,1.0
Rose ,5600515388,2083932,36.2167,-95.0167,1.0,0.0,1.0
Rosebud Indian Reservation ,5600515438,2629329,43.1833,-100.6167,2.0,2.0,0.0
Roslyn ,5600515770,7014363,40.7833,-73.65,0.0,1.0,0.0
Ross ,5600515783,2013715,37.95,-122.55,0.0,1.0,0.0
Ross ,5600515794,2629648,38.45,-122.8833,0.0,1.0,0.0
Rossville ,5600515870,2630018,41.5833,-74.0667,1.0,0.0,1.0
Roswell ,5600515885,7014427,33.3833,-104.5167,1.0,1.0,0.0
Rupert ,5600516525,2109973,43.25,-73.2167,1.0,0.0,1.0
Rushford ,5600516577,2055382,43.8,-91.75,0.0,2.0,0.0
Rutherford ,5600516791,7014429,40.8167,-74.1,1.0,1.0,0.0
Rutland ,5600516829,7015753,43.6,-72.9667,1.0,0.0,1.0
Rye ,5600516894,2063772,43,-70.7667,0.0,1.0,0.0
Rye ,5600516895,7014431,40.9667,-73.6833,0.0,2.0,0.0
Roxbury ,5600516934,7015002,42.3167,-71.0833,4.0,1.0,1.0
Rondout ,5600517030,2070029,41.9167,-73.9833,1.0,1.0,0.0
South Dakota ,5600540001,7007713,45,-100,2.0,1.0,1.0
Sacramento ,5600540069,7017902,38.5667,-121.4833,0.0,6.0,0.0
Sag Harbor ,5600540160,2072091,40.9833,-72.2833,0.0,2.0,0.0
Saginaw ,5600540169,7014434,43.4167,-83.95,1.0,0.0,1.0
Saint Augustine ,5600540233,7014435,29.8833,-81.3,0.0,3.0,0.0
Saint Clair ,5600540277,2053225,42.8167,-82.4833,0.0,1.0,0.0
Saint Cloud ,5600540308,2055406,45.55,-94.15,0.0,1.0,0.0
Saint James ,5600540418,2072097,40.8667,-73.15,0.0,1.0,0.0
Saint Louis ,5600540528,2637478,39.6833,-120.9167,0.0,1.0,0.0
Saint Louis ,5600540529,7014444,38.6167,-90.1833,28.0,6.0,1.0
Saint Paul ,5600540623,7013947,44.9333,-93.0833,8.0,4.0,1.0
Saint Peter ,5600540645,2055458,44.3167,-93.95,0.0,1.0,0.0
Saint Petersburg ,5600540654,7014446,27.7667,-82.6667,0.0,1.0,0.0
Salem ,5600540795,7014447,42.5167,-70.8833,6.0,4.0,1.0
Saline ,5600540883,2053246,42.1667,-83.7667,1.0,0.0,1.0
Salisbury ,5600540899,2017360,41.9833,-73.4167,0.0,1.0,0.0
Salisbury ,5600540901,2060409,39.4167,-92.8,1.0,0.0,1.0
Salt Lake City ,5600540991,7013960,40.75,-111.8833,6.0,10.0,0.0
San Antonio ,5600541138,7014453,29.4167,-98.4833,2.0,3.0,0.0
San Bernardino ,5600541155,7014454,34.0833,-117.2667,0.0,1.0,0.0
San Carlos Indian Reservation ,5600541179,2640288,33.3833,-110.1,1.0,1.0,0.0
San Diego ,5600541331,7014455,32.7,-117.15,0.0,10.0,0.0
Sandusky ,5600541427,2072133,42.4833,-78.3833,1.0,0.0,1.0
Sandwich ,5600541441,2063788,43.7833,-71.4,1.0,0.0,1.0
Sandy Hook ,5600541527,7014469,41.4167,-73.2667,0.0,1.0,0.0
San Francisco ,5600541642,2067481,34.3833,-106.8333,0.0,1.0,0.0
San Francisco ,5600541644,7014456,37.7667,-122.4167,29.0,46.0,0.0
San Gabriel ,5600541653,2013969,34.0833,-118.1,2.0,0.0,1.0
San Ildefonso Pueblo ,5600541681,7014551,35.8833,-106.1167,6.0,2.0,1.0
San Jose ,5600541694,7014457,37.3333,-121.8833,0.0,2.0,0.0
San Leandro ,5600541725,2014016,37.7,-122.15,1.0,0.0,1.0
San Luis Obispo ,5600541740,2014030,35.2667,-120.65,0.0,1.0,0.0
San Marino ,5600541752,7014461,34.1167,-118.1,0.0,1.0,0.0
San Mateo ,5600541755,7014462,37.55,-122.3167,1.0,0.0,1.0
San Rafael ,5600541805,7014465,37.9667,-122.5167,0.0,3.0,0.0
Santa Ana ,5600541832,7014470,33.7333,-117.8667,0.0,1.0,0.0
Santa Barbara ,5600541837,7017752,34.4167,-119.6833,0.0,17.0,0.0
Santa Clara ,5600541841,7014473,37.35,-121.95,1.0,0.0,1.0
Santa Cruz ,5600541853,7014479,36.9667,-122.0167,0.0,2.0,0.0
Santa Cruz ,5600541854,2067509,35.9833,-106.0333,0.0,1.0,0.0
Santa Fe ,5600541864,7013950,35.6833,-105.9333,0.0,22.0,0.0
Santa Monica ,5600541887,7003736,34.0167,-118.4833,0.0,9.0,0.0
Santa Rosa ,5600541906,2014133,38.4333,-122.7,0.0,2.0,0.0
Santo Domingo Pueblo ,5600541941,2067519,35.5,-106.35,1.0,1.0,0.0
Sarasota ,5600542005,7014483,27.3333,-82.5167,0.0,5.0,0.0
Saratoga Springs ,5600542034,7014485,43.0667,-73.7833,0.0,2.0,0.0
Saugerties ,5600542175,2072150,42.0667,-73.95,1.0,0.0,1.0
Sausalito ,5600542217,2014167,37.85,-122.4833,0.0,1.0,0.0
Savannah ,5600542253,7014487,32.0833,-81.1,3.0,1.0,1.0
Sayville ,5600542409,2072159,40.7333,-73.0667,0.0,1.0,0.0
Scarsdale ,5600542469,7015825,41,-73.7833,0.0,1.0,0.0
Schenectady ,5600542524,7014489,42.8,-73.9333,1.0,0.0,1.0
Scipio Center ,5600542707,2072189,42.7833,-76.55,1.0,0.0,1.0
Scotch Plains ,5600542749,2066120,40.65,-74.3833,0.0,1.0,0.0
Scottdale ,5600542828,2092859,40.1,-79.5833,1.0,0.0,1.0
Scottsdale ,5600542888,7014491,33.5,-111.8833,0.0,1.0,0.0
Scranton ,5600542952,7014492,41.4,-75.65,0.0,1.0,0.0
Searchlight ,5600543112,2063123,35.45,-114.9167,0.0,1.0,0.0
Seattle ,5600543168,7014494,47.6,-122.3167,4.0,9.0,0.0
Sebastian ,5600543192,2021233,27.7667,-80.4833,1.0,0.0,1.0
Sedona ,5600543311,2007319,34.8667,-111.75,0.0,2.0,0.0
Seneca Falls ,5600543557,7014496,42.9,-76.7833,1.0,0.0,1.0
Sequim ,5600543599,2116773,48.0667,-123.1,0.0,1.0,0.0
Setauket ,5600543655,7014497,40.9333,-73.1167,2.0,3.0,0.0
Sewanee ,5600543792,2101438,35.2,-85.9167,0.0,1.0,0.0
Shadwell ,5600543929,2114191,38,-78.3833,1.0,0.0,1.0
Shady ,5600543933,2072238,42.05,-74.15,0.0,1.0,0.0
Sharon ,5600544333,7014500,41.2167,-80.4833,1.0,0.0,1.0
Sharon ,5600544343,2050563,42.1167,-71.1667,1.0,0.0,1.0
Sharon ,5600544353,2017371,41.8667,-73.4667,0.0,2.0,0.0
Shawnee ,5600544524,2656130,40.5833,-77.5167,0.0,1.0,0.0
Shawnee ,5600544527,2083990,35.3167,-96.9167,0.0,1.0,0.0
Sheboygan ,5600544598,7014502,43.75,-87.7,1.0,0.0,1.0
Shelburne Falls ,5600544659,2050573,42.6,-72.7333,0.0,1.0,0.0
Shelby ,5600544665,2081870,40.8667,-82.65,1.0,0.0,1.0
Shelbyville ,5600544684,2033652,39.5167,-85.7667,1.0,0.0,1.0
Shelbyville ,5600544686,2101476,35.4833,-86.45,1.0,0.0,1.0
Shelter Island ,5600544781,2072252,41.0667,-72.3333,0.0,1.0,0.0
Sherburne ,5600544893,2072262,42.6667,-75.4833,1.0,0.0,1.0
Sherman ,5600544939,2107636,33.6333,-96.6,1.0,0.0,1.0
Sherman ,5600544952,2017377,41.5667,-73.4833,0.0,1.0,0.0
Shreveport ,5600545576,7014504,32.5167,-93.75,1.0,0.0,1.0
Shrewsbury ,5600545581,2050583,42.2833,-71.7,1.0,0.0,1.0
Shungopavi ,5600545629,2661871,35.8,-110.5167,2.0,2.0,0.0
Skaneateles ,5600546479,2072305,42.9333,-76.4167,1.0,0.0,1.0
Socorro ,5600547588,2067554,34.05,-106.8833,0.0,1.0,0.0
Solebury ,5600547655,2093179,40.3667,-75,1.0,0.0,1.0
Somerville ,5600547775,2066200,40.5667,-74.6,1.0,0.0,1.0
Southampton ,5600547941,7014521,40.8833,-72.3833,0.0,7.0,0.0
South Bend ,5600547992,7014320,41.6833,-86.25,2.0,1.0,1.0
South Dartmouth ,5600548155,2050625,41.5833,-70.9333,0.0,2.0,0.0
South Dover ,5600548173,2072395,41.65,-73.55,1.0,0.0,1.0
South Hadley ,5600548338,7014518,42.25,-72.5667,1.0,0.0,1.0
South Kent ,5600548434,2017397,41.6667,-73.4667,0.0,1.0,0.0
Township of South Orange Village ,5600548585,2681257,40.7833,-74.25,1.0,2.0,0.0
South Pasadena ,5600548612,2014365,34.1,-118.1333,0.0,1.0,0.0
South Schodack ,5600548751,2072456,42.5,-73.7,1.0,0.0,1.0
Spartanburg ,5600549123,7014524,34.9333,-81.9167,0.0,2.0,0.0
Spencer ,5600549242,2033749,39.2833,-86.75,1.0,0.0,1.0
Spencer ,5600549243,2050680,42.2333,-71.9833,1.0,1.0,0.0
Spokane ,5600549382,7014525,47.65,-117.4167,1.0,0.0,1.0
Spring Arbor ,5600549477,2053385,42.2,-84.55,1.0,0.0,1.0
Springfield ,5600549623,7014531,42.1,-72.5833,3.0,2.0,1.0
